product_id,language_id,name,description,tag,meta_title,meta_description,meta_keyword,updates_meta,meta_h1,seo_keyword,seo_h1,seo_h2,seo_h3,image_title,image_alt
744,2,"Soft toy &quot;Sleepy Donkey&quot;, 23 сm","&lt;p&gt;
	&lt;strong&gt;Product name:&lt;/strong&gt; Soft toy &quot;Sleepy Donkey&quot;&lt;br /&gt;
	&lt;strong&gt;Product ID:&lt;/strong&gt; DUT0M&lt;br /&gt;
	&lt;strong&gt;Length:&lt;/strong&gt; 23 cm.&lt;br /&gt;
	&lt;strong&gt;Package:&lt;/strong&gt; no&lt;br /&gt;
	&lt;strong&gt;Made: &lt;/strong&gt;Belarus&lt;/p&gt;
&lt;p&gt;
	Please, familiarize with the &lt;a href=&quot;/delivery-terms-of-international-orders&quot; target=&quot;_blank&quot;&gt;Delivery terms of international orders&lt;/a&gt;. Pay attention that goods presented in section &quot;Soft toys&quot; are passed to shipping &lt;strong&gt;only together with flower production&lt;/strong&gt;. Soft toys, cards, chocolates and candies may vary in shape and appearance, but will match the quality and the number of subs.&lt;/p&gt;",,"Soft toy &quot;Sleepy Donkey&quot;, 23 сm",,,0,"Soft toy &quot;Sleepy Donkey&quot;, 23 сm",,,,,,
745,2,"Soft toy &quot;Donald&quot;, 28 сm","&lt;p&gt;
	&lt;strong&gt;Product name:&lt;/strong&gt; Soft toy &quot;Donald&quot;&lt;br /&gt;
	&lt;strong&gt;Product ID:&lt;/strong&gt; DDD01M&lt;br /&gt;
	&lt;strong&gt;Length:&lt;/strong&gt; 28 cm.&lt;br /&gt;
	&lt;strong&gt;Package:&lt;/strong&gt; no&lt;br /&gt;
	&lt;strong&gt;Made: &lt;/strong&gt;Belarus&lt;/p&gt;
&lt;p&gt;
	Please, familiarize with the &lt;a href=&quot;/delivery-terms-of-international-orders&quot; target=&quot;_blank&quot;&gt;Delivery terms of international orders&lt;/a&gt;. Pay attention that goods presented in section &quot;Soft toys&quot; are passed to shipping &lt;strong&gt;only together with flower production&lt;/strong&gt;. Soft toys, cards, chocolates and candies may vary in shape and appearance, but will match the quality and the number of subs.&lt;/p&gt;",,"Soft toy &quot;Donald&quot;, 28 сm",,,0,"Soft toy &quot;Donald&quot;, 28 сm",,,,,,
746,2,"Soft toy &quot;Goofy&quot;, 45 сm","&lt;p&gt;
	&lt;strong&gt;Product name:&lt;/strong&gt; Soft toy &quot;Goofy&quot;&lt;br /&gt;
	&lt;strong&gt;Product ID:&lt;/strong&gt; DGF01M&lt;br /&gt;
	&lt;strong&gt;Length:&lt;/strong&gt; 45 cm.&lt;br /&gt;
	&lt;strong&gt;Package:&lt;/strong&gt; no&lt;br /&gt;
	&lt;strong&gt;Made: &lt;/strong&gt;Belarus&lt;/p&gt;
&lt;p&gt;
	Please, familiarize with the &lt;a href=&quot;/delivery-terms-of-international-orders&quot; target=&quot;_blank&quot;&gt;Delivery terms of international orders&lt;/a&gt;. Pay attention that goods presented in section &quot;Soft toys&quot; are passed to shipping &lt;strong&gt;only together with flower production&lt;/strong&gt;. Soft toys, cards, chocolates and candies may vary in shape and appearance, but will match the quality and the number of subs.&lt;/p&gt;",,"Soft toy &quot;Goofy&quot;, 45 сm",,,0,"Soft toy &quot;Goofy&quot;, 45 сm",,,,,,
746,1,"Игрушка дисней &quot;Гуфи&quot;, 45 см.","&lt;div&gt;
	&lt;p&gt;
		Гуфи – прекрасный друг с золотым сердцем и настоящий спортсмен.&lt;/p&gt;
	&lt;p&gt;
		&lt;strong&gt;Мягкая игрушка доставляется в подарочном оформлении с открыткой.&lt;/strong&gt;&lt;/p&gt;
	&lt;p&gt;
		&lt;b&gt;Высота:&lt;/b&gt; 45 см.&lt;br /&gt;
		&lt;b&gt;Ширина:&lt;/b&gt; 14 см.&lt;br /&gt;
		&lt;b&gt;Номер товара:&lt;/b&gt; DGF01M.&lt;br /&gt;
		&lt;b&gt;Поставщик:&lt;/b&gt; СООО «Волшебный остров».&lt;br /&gt;
		&lt;b&gt;Cтрана происхождения:&lt;/b&gt; Беларусь.&lt;/p&gt;
	&lt;p&gt;
		Пожалуйста, ознакомьтесь с &lt;a href=&quot;/pravila-dostavki-mezhdunarodnyh-zakazov&quot; target=&quot;_blank&quot;&gt;«Правилами международной доставки»&lt;/a&gt;.&lt;/p&gt;
	&lt;p&gt;
		Просим Вас обратить внимание, что товары представленные в разделе «Мягкие игрушки» передаются в доставку только &lt;b&gt;с цветочной продукцией&lt;/b&gt;.&lt;/p&gt;
&lt;/div&gt;",,"Заказать мягкую игрушку Дисней &quot;Гуфи&quot; – доставка по Минску, Беларуси и миру","Мягкая игрушка Дисней 'Гуфи' в Беларусь. Мы — это подход к каждому клиенту, интересные идеи, широкий ассортимент подарков. Sendflowers.by – доставка цветов и подарков по Беларуси и по миру.","игрушки дисней, игрушки дисней купить, мягкие игрушки дисней, игрушки дисней интернет",0,"Игрушка дисней &quot;Гуфи&quot;, 45 см.",igrushka-disnej-gufi-45-sm,,,,,
747,2,"Soft toy &quot;Piggy&quot;, 40 сm","&lt;p&gt;
	&lt;strong&gt;Product name:&lt;/strong&gt; Soft toy &quot;Piggy&quot;, 15 сm&lt;br /&gt;
	&lt;strong&gt;Product ID:&lt;/strong&gt; VHR1\M&lt;br /&gt;
	&lt;strong&gt;Width:&lt;/strong&gt; 19 cm.&lt;br /&gt;
	&lt;strong&gt;Height:&lt;/strong&gt; 40 cm.&lt;br /&gt;
	&lt;strong&gt;Package:&lt;/strong&gt; no&lt;br /&gt;
	&lt;strong&gt;Made: &lt;/strong&gt;Belarus&lt;/p&gt;
&lt;p&gt;
	Please, familiarize with the &lt;a href=&quot;/delivery-terms-of-international-orders&quot; target=&quot;_blank&quot;&gt;Delivery terms of international orders&lt;/a&gt;. Pay attention that goods presented in section &quot;Soft toys&quot; are passed to shipping &lt;strong&gt;only together with flower production&lt;/strong&gt;. Soft toys, cards, chocolates and candies may vary in shape and appearance, but will match the quality and the number of subs.&lt;/p&gt;",,"Soft toy &quot;Piggy&quot;, 40 сm",,,0,"Soft toy &quot;Piggy&quot;, 40 сm",,,,,,
747,1,"Игрушка дисней &quot;Хрюник&quot;, 40 см.","&lt;div&gt;
	&lt;p&gt;
		&lt;strong&gt;Мягкая игрушка доставляется в подарочном оформлении с открыткой.&lt;/strong&gt;&lt;/p&gt;
	&lt;p&gt;
		&lt;b&gt;Высота:&lt;/b&gt; 40 см.&lt;br /&gt;
		&lt;b&gt;Ширина:&lt;/b&gt; 19 см.&lt;br /&gt;
		&lt;b&gt;Номер товара:&lt;/b&gt; VHR1\M.&lt;br /&gt;
		&lt;b&gt;Поставщик:&lt;/b&gt; СООО «Волшебный остров».&lt;br /&gt;
		&lt;b&gt;Cтрана происхождения:&lt;/b&gt; Беларусь.&lt;/p&gt;
	&lt;p&gt;
		Пожалуйста, ознакомьтесь с &lt;a href=&quot;/pravila-dostavki-mezhdunarodnyh-zakazov&quot; target=&quot;_blank&quot;&gt;«Правилами международной доставки»&lt;/a&gt;.&lt;/p&gt;
	&lt;p&gt;
		Просим Вас обратить внимание, что товары представленные в разделе «Мягкие игрушки» передаются в доставку только &lt;b&gt;с цветочной продукцией&lt;/b&gt;.&lt;/p&gt;
&lt;/div&gt;",,"Заказать мягкую игрушку Дисней &quot;Хрюник&quot; – доставка по Минску, Беларуси и миру","Мягкая игрушка Дисней 'Хрюник' в Беларусь. Мы — это профессиональные флористы, бережное отношение, большой выбор продукции. Sendflowers.by – доставка цветов и подарков по Беларуси и по миру.","игрушки дисней, игрушки дисней купить, мягкие игрушки дисней, игрушки дисней интернет",0,"Игрушка дисней &quot;Хрюник&quot;, 40 см.",igrushka-disnej-hryunik-40-sm,,,,,
748,1,Игрушка Союзмультфильм &quot;Мишка Умка&quot;,"&lt;div&gt;
	&lt;p&gt;
		&lt;strong&gt;Мягкая игрушка доставляется в подарочном оформлении с открыткой.&lt;/strong&gt;&lt;/p&gt;
	&lt;p&gt;
		&lt;b&gt;Высота:&lt;/b&gt; 24 см.&lt;br /&gt;
		&lt;b&gt;Ширина:&lt;/b&gt; 16 см.&lt;br /&gt;
		&lt;b&gt;Номер товара:&lt;/b&gt; УМК0\М.&lt;br /&gt;
		&lt;b&gt;Поставщик:&lt;/b&gt; СООО &laquo;Волшебный остров&raquo;.&lt;br /&gt;
		&lt;b&gt;Cтрана происхождения:&lt;/b&gt; Беларусь.&lt;/p&gt;
	&lt;p&gt;
		Пожалуйста, ознакомьтесь с &lt;a href=&quot;/pravila-dostavki-mezhdunarodnyh-zakazov&quot; target=&quot;_blank&quot;&gt;&laquo;Правилами международной доставки&raquo;&lt;/a&gt;.&lt;/p&gt;
	&lt;p&gt;
		Просим Вас обратить внимание, что товары представленные в разделе &laquo;Мягкие игрушки&raquo; передаются в доставку только &lt;b&gt;с цветочной продукцией&lt;/b&gt;.&lt;/p&gt;
&lt;/div&gt;",,"Заказать мягкую игрушку Союзмультфильм &quot;Мишка Умка&quot; – доставка по Минску, Беларуси и миру","Мягкая игрушка Союзмультфильм 'Мишка Умка' в Минск. Мы — это хорошее настроение получателя, качественное оформление мероприятий, большой выбор продукции. Sendflowers.by – доставка цветов и подарков по Беларуси и за границу.","игрушки союзмультфильм, игрушки союзмультфильм купить, мягкая игрушка союзмультфильм",0,Игрушка Союзмультфильм &quot;Мишка Умка&quot;,,,,,,
748,2,Soft toy &quot;Teddy Umka&quot;,"&lt;h2&gt;Buy soft toy &quot;Teddy Umka&quot; in Minsk&lt;/h2&gt; &lt;p&gt;
	&lt;strong&gt;Product name:&lt;/strong&gt; Soft toy &quot;Teddy Umka&quot;&lt;br /&gt;
	&lt;strong&gt;Product ID:&lt;/strong&gt; УМК0\М&lt;br /&gt;
	&lt;strong&gt;Width:&lt;/strong&gt; 16 cm.&lt;br /&gt;
	&lt;strong&gt;Height:&lt;/strong&gt; 24 cm.&lt;br /&gt;
	&lt;strong&gt;Package:&lt;/strong&gt; no&lt;br /&gt;
	&lt;strong&gt;Made: &lt;/strong&gt;Belarus&lt;/p&gt;
&lt;p&gt;
	Please, familiarize with the &lt;a href=&quot;/delivery-terms-of-international-orders&quot; target=&quot;_blank&quot;&gt;Delivery terms of international orders&lt;/a&gt;. Pay attention that goods presented in section &quot;Soft toys&quot; are passed to shipping &lt;strong&gt;only together with flower production&lt;/strong&gt;. Soft toys, cards, chocolates and candies may vary in shape and appearance, but will match the quality and the number of subs&lt;/p&gt;",,Soft toy &quot;Teddy Umka&quot;,,,0,Soft toy &quot;Teddy Umka&quot;,,,,,,
749,1,Рождественский сапожок с сюрпризом ,"&lt;div&gt;
	&lt;p&gt;
		&lt;b&gt;Состав:&lt;/b&gt; сапожок наполненный конфетами, вафлями, печеньем и сувенирами ( сюрприз) . Общий вес набора около 1 кг. &lt;br /&gt;
		&lt;b&gt;Номер товара:&lt;/b&gt; 121.&lt;br /&gt;
		&lt;b&gt;Поставщик:&lt;/b&gt; ООО &laquo;Евроторг&raquo;.  Минск, Беларусь &lt;br /&gt;
		&lt;b&gt;Страна происхождения:&lt;/b&gt; подарочная упаковка  - Китай , продукты ( конфеты, кофе, чай) - Европейский Союз.&lt;/p&gt;
	&lt;p&gt;
		Пожалуйста, ознакомьтесь с &lt;a href=&quot;/pravila-dostavki-mezhdunarodnyh-zakazov&quot; target=&quot;_blank&quot;&gt;&laquo;Правилами международной доставки&raquo;&lt;/a&gt;.&lt;/p&gt;
	&lt;p&gt;
		Просим Вас обратить внимание, что товары представленные в разделе &laquo;Подарочные корзины&raquo; доставляются только &lt;b&gt;с цветочной продукцией&lt;/b&gt;.&lt;/p&gt;
&lt;/div&gt;",,"Купить Рождественский сапожок с сюрпризом &amp;#9825; с доставкой по Минску, Беларуси. Международная доставка.","Доставка подарочных корзин по Минску. Только незабываемые впечатления клиента, качественная продукция, хорошее настроение получателя. Sendflowers.by – цветы и подарки по Минску и за границу.","Корзины с фруктами и продуктами, подарки доставка, продукты на дом, фрукты, доставка продуктов, продуктовые корзины, доставка фруктов, доставка продуктов дом,корзины фруктов",0,Рождественский сапожок с сюрпризом &amp;#9825;,,,,,,
749,2,Christmas stocking with Sweets&amp;Surprise ,"&lt;p&gt;
	&lt;strong&gt;Components: &lt;/strong&gt; Sweets ( waffle, candy, cookie) and gift (surprise) .... total  weight ~ 1 kg. ( 1000 gram) &lt;/p&gt;
&lt;p&gt;
	&lt;strong&gt;Product name: &lt;/strong&gt;Sock filled with candy and gifts.... &lt;br /&gt;
	&lt;strong&gt;Product ID:&lt;/strong&gt; 121&lt;/p&gt;
&lt;p&gt;
	Service supplier location: Minsk, Belarus. International Flower Delivery: by local Teleflora florist. Same Day. Guarantee.&lt;/p&gt;
&lt;p&gt;
	Please, familiarize with the &lt;a href=&quot;/delivery-terms-of-international-orders&quot; target=&quot;_blank&quot;&gt;Delivery terms of international orders&lt;/a&gt;. Pay attention that goods presented in section &quot;Gift Baskets&quot; are passed to shipping &lt;strong&gt;only together with flower production&lt;/strong&gt;. &lt;/p&gt;",,"Send Christmas stocking with Sweets&amp;Surprise &amp;#9825; Online - Gifts Delivery to Minsk, Belarus and International","Send Christmas stocking with Sweets&amp;Surprise Online – Flower-shop.by – Gifts Delivery to Minsk, Belarus and International.","Gift , Cakes, Sweets, Unique Presents, Fruit Baskets, Gift baskets, send gifts Belarus, gifts delivery Belarus, gifts Minsk, send gifts Minsk",0,Christmas stocking with Sweets&amp;Surprise &amp;#9825;,,,,,,
750,1,Подарочная корзина &quot;Моей сладенькой&quot;.,"&lt;div&gt;
	&lt;p&gt;
		&lt;b&gt;Состав:&lt;/b&gt; конфеты, шоколад, печенье, чай, кофе (17 единиц), флористический материал, корзина.&lt;br /&gt;
		&lt;b&gt;Номер товара:&lt;/b&gt; 122.&lt;br /&gt;
		&lt;b&gt;Поставщик:&lt;/b&gt; ООО &laquo;Евроторг&raquo;. Минск, Беларусь &lt;br /&gt;
		&lt;b&gt;Страна происхождения:&lt;/b&gt; подарочная корзина и упаковка  - Китай , продукты ( конфеты, кофе, чай) - Европейский Союз.&lt;/p&gt;
	&lt;p&gt;
		Пожалуйста, ознакомьтесь с &lt;a href=&quot;/pravila-dostavki-mezhdunarodnyh-zakazov&quot; target=&quot;_blank&quot;&gt;&laquo;Правилами международной доставки&raquo;&lt;/a&gt;.&lt;/p&gt;
	&lt;p&gt;
		Просим Вас обратить внимание, что товары представленные в разделе &laquo;Подарочные корзины&raquo; доставляются только &lt;b&gt;с цветочной продукцией&lt;/b&gt;.&lt;/p&gt;
&lt;/div&gt;",,"Доставка подарочных корзин – корзина с конфетами, шоколадом и печеньем &quot;Моей сладенькой&quot;.","Доставка подарочных корзин по Минску. Только качественное оформление мероприятий, качественная продукция, свежие цветы. Sendflowers.by – цветы и подарки по Минску и за границу.","подарочные корзины, подарочные корзины купить, подарочные наборы в корзинах, подарочные корзины для мужчин, подарочная корзина с фруктами, подарочная корзина с продуктами",0,Подарочная корзина &quot;Моей сладенькой&quot;.,,,,,,
750,2,My sweet...,"&lt;h2&gt;Fast delivery of my sweet... in Minsk&lt;/h2&gt; &lt;p&gt;
	&lt;strong&gt;Components: &lt;/strong&gt;biscuits, chocolate, sweets, coffee, tea (17 pieces), floral material, basket.&lt;br /&gt;
	&lt;strong&gt;Product name: &lt;/strong&gt;My sweet...&lt;br /&gt;
	&lt;strong&gt;Product ID:&lt;/strong&gt; 122&lt;/p&gt;
&lt;p&gt;
	Service supplier location: Minsk, Belarus. International Flower Delivery: by local Teleflora florist. Same Day. Guarantee.&lt;/p&gt;
&lt;p&gt;
	Please, familiarize with the &lt;a href=&quot;/delivery-terms-of-international-orders&quot; target=&quot;_blank&quot;&gt;Delivery terms of international orders&lt;/a&gt;. Pay attention that goods presented in section &quot;Gift Baskets&quot; are passed to shipping &lt;strong&gt;only together with flower production&lt;/strong&gt;.&lt;/p&gt;",,My sweet...,,,0,My sweet...,,,,,,
751,1,Шоколадное ассорти с мишкой и розой,"&lt;div&gt;
	&lt;p&gt;
		&lt;b&gt;Состав:&lt;/b&gt; шоколад, трюфели, флористический материал, плетёная корзина, красная роза, белый мишутка.&lt;/p&gt;
	&lt;p&gt;
		&lt;b&gt;Поставщик:&lt;/b&gt; ООО &laquo;Евроторг&raquo;, ООО МекадоБел, ИП Кот, ЧП БелМехТойс&lt;br /&gt;
		&lt;b&gt;Страна происхождения:&lt;/b&gt; Беларусь, Швейцария, Эквадор&lt;/p&gt;
	&lt;p&gt;
		Пожалуйста, ознакомьтесь с &lt;a href=&quot;/pravila-dostavki-mezhdunarodnyh-zakazov&quot; target=&quot;_blank&quot;&gt;&laquo;Правилами международной доставки&raquo;&lt;/a&gt;.&lt;/p&gt;
&lt;/div&gt;",,"Заказать шоколадное ассорти с мишкой и розой – доставка по Минску, Беларуси.","Шоколадное ассорти 'Коммунарка' в подарочном пакете c доставкой по Минску. Sendflowers.by – профессиональные флористы, подход к каждому клиенту, широкий ассортимент подарков. Заказать цветы по Беларуси и в другие страны мира.","заказать конфеты, доставка цветов и конфет, букет цветов, доставка подарков международная",0,Шоколадное ассорти с мишкой и розой,,,,,,
751,2,Chocolate platter with teddy bear and rose,"&lt;p&gt;
	&lt;strong&gt;Ingredients:&lt;/strong&gt; chocolate, truffles, floral material, wicker basket, red rose, white bear.&lt;/p&gt;
&lt;p&gt;
	Please, familiarize with the &lt;a href=&quot;/delivery-terms-of-international-orders&quot; target=&quot;_blank&quot;&gt;Delivery terms of international orders&lt;/a&gt;. Pay attention that goods presented in section &quot;Gift Baskets&quot; are passed to shipping &lt;strong&gt;only together with flower production&lt;/strong&gt;.&lt;/p&gt;",,Chocolate platter with teddy bear and rose,,,0,Chocolate platter with teddy bear and rose,,,,,,
752,1,Корзина с горшечными цветами &quot;Тропический рай&quot;,"&lt;div&gt;
	&lt;p&gt;
		&lt;b&gt;Состав:&lt;/b&gt; набор из 5 экзотических растений, включая цветущее растение спатифилум&lt;br /&gt;
		&lt;b&gt;Размер:&lt;/b&gt; высота – 20-40 см, диаметр – 40 см.&lt;br /&gt;
		&lt;b&gt;Номер товара:&lt;/b&gt; Корзина с горшечными цветами &quot;Тропический рай&quot; # 124&lt;br /&gt;
		&lt;b&gt;Поставщик:&lt;/b&gt; ООО «ЗиВиС-Опт». Минск, Беларусь &lt;br /&gt;
		&lt;b&gt;Страна происхождения:&lt;/b&gt; &lt;em&gt; - &lt;/em&gt;Нидерланды / Эквадор.&lt;/p&gt;
	&lt;div&gt;
		&lt;strong&gt;Важно!&lt;/strong&gt;&lt;/div&gt;
	&lt;div&gt;
		Цветочная композиция может отличаться. Это зависит от цветов, которые доступны у флориста в день доставки.&lt;/div&gt;
	&lt;div&gt;
		В композиции могут быть: каландива, антуриум, спатифилум, нефролепсис, фикусы.&lt;/div&gt;
	&lt;p&gt;
		Пожалуйста, ознакомьтесь с &lt;a href=&quot;/pravila-dostavki-mezhdunarodnyh-zakazov&quot; target=&quot;_blank&quot;&gt;«Правилами международной доставки»&lt;/a&gt;.&lt;/p&gt;
&lt;/div&gt;",,Купить Корзину с горшечными цветами &quot;Тропический рай&quot;,"Корзина с горшечными цветами 'Тропический рай' в Минск. Мы — это широкий ассортимент подарков, памятные сувениры, профессиональные флористы. Sendflowers.by – доставка цветов и подарков по Беларуси и за границу.","горшечные растения купить, заказать горшечные растения, международная доставка растений",0,Корзина с горшечными цветами &quot;Тропический рай&quot;,korzina-s-gorshechnymi-cvetami-tropicheskij-raj,,,,,
752,2,Plants arranged in pot &quot;Tropical Paradise&quot;,"&lt;p&gt;
	&lt;strong&gt;Product name:&lt;/strong&gt; Plants arranged in pot &quot;Tropical Paradise&quot;&lt;br /&gt;
	&lt;strong&gt;Product ID:&lt;/strong&gt; 124&lt;br /&gt;
	&lt;strong&gt;Sizes:&lt;/strong&gt; diameter: 40 cm., height: 20-40 cm.&lt;/p&gt;
&lt;div&gt;
	&lt;strong&gt;Important!&lt;/strong&gt;&lt;/div&gt;
&lt;div&gt;
	Flower arrangement may vary.It depends on the flowers that are available from the florist on the day of delivery.The composition may include: kalandiva, anthurium, spathiphyllum, nephrolepsis, ficuses.&lt;/div&gt;
&lt;p&gt;
	Service supplier location: Minsk, Belarus. International Flower Delivery: by local Teleflora florist. Same Day. Guarantee.&lt;/p&gt;
&lt;p&gt;
	Please, familiarize with the &lt;a href=&quot;/delivery-terms-of-international-orders&quot; target=&quot;_blank&quot;&gt;Delivery terms of international orders&lt;/a&gt;.&lt;/p&gt;",,"Order Plants arranged in pot &quot;Tropical Paradise&quot; With Delivery in Minsk, Belarus","Order Plants arranged in pot 'Tropical Paradise' Online Today – Flower-shop.by – Blooming Green Plants  Delivery in Minsk, Belarus and International.","Blooming Plants, Orchid flowers, Orchid plants, Green Plants, flowers Belarus, send Blooming Plants to Belarus, send Green Plants to Belarus, Blooming Plants delivery Belarus, send Green Plants in Minsk, send orchid Minsk, send orchid Belarus",0,Plants arranged in pot &quot;Tropical Paradise&quot;,,,,,,
753,2,Plants arranged in pot &quot;Exotic Corner&quot;,"&lt;p&gt;
	&lt;strong&gt;Product name:&lt;/strong&gt; Plants arranged in pot &quot;Exotic Corner&quot;&lt;br /&gt;
	&lt;strong&gt;Product ID:&lt;/strong&gt; 125&lt;br /&gt;
	&lt;strong&gt;Sizes:&lt;/strong&gt; diameter: 40 cm., height: 20-40 cm.&lt;/p&gt;
&lt;div&gt;
	&lt;strong&gt;Important!&lt;/strong&gt;&lt;/div&gt;
&lt;div&gt;
	Flower arrangement may vary.It depends on the flowers that are available from the florist on the day of delivery.The composition may include: kalandiva, anthurium, spathiphyllum, nephrolepsis, ficuses.&lt;/div&gt;
&lt;p&gt;
	Service supplier location: Minsk, Belarus. International Flower Delivery: by local Teleflora florist. Same Day. Guarantee.&lt;/p&gt;
&lt;p&gt;
	Please, familiarize with the &lt;a href=&quot;/delivery-terms-of-international-orders&quot; target=&quot;_blank&quot;&gt;Delivery terms of international orders&lt;/a&gt;.&lt;/p&gt;",,"Order Plants arranged in pot &quot;Exotic Corner&quot; With Delivery in Minsk, Belarus","Order Plants arranged in pot 'Exotic Corner' Online Today – Flower-shop.by – Blooming Green Plants  Delivery in Minsk, Belarus and International.","Blooming Plants, Orchid flowers, Orchid plants, Green Plants, flowers Belarus, send Blooming Plants to Belarus, send Green Plants to Belarus, Blooming Plants delivery Belarus, send Green Plants in Minsk, send orchid Minsk, send orchid Belarus",0,Plants arranged in pot &quot;Exotic Corner&quot;,,,,,,
753,1,Композиция из Горшечных растений &quot;Экзотический уголок&quot;,"&lt;div&gt;
	&lt;p&gt;
		&lt;b&gt;Состав:&lt;/b&gt; набор из 5 экзотических растений, включая цветущее растение спатифилум&lt;br /&gt;
		&lt;b&gt;Размер:&lt;/b&gt; высота – 40 см, диаметр – 40 см.&lt;br /&gt;
		&lt;b&gt;Номер товара:&lt;/b&gt;  Композиция из Горшечных растений &quot;Экзотический уголок&quot; # 125&lt;br /&gt;
		&lt;b&gt;Поставщик:&lt;/b&gt; ООО «ЗиВиС-Опт». Минск, Беларусь &lt;br /&gt;
		&lt;b&gt;Страна происхождения:&lt;/b&gt; &lt;em&gt; - &lt;/em&gt;Нидерланды / Эквадор.&lt;/p&gt;
	&lt;div&gt;
		&lt;strong&gt;Важно!&lt;/strong&gt;&lt;/div&gt;
	&lt;div&gt;
		Цветочная композиция может отличаться. Это зависит от цветов, которые доступны у флориста в день доставки.&lt;/div&gt;
	&lt;div&gt;
		В композиции могут быть: каландива, антуриум, спатифилум, нефролепсис, фикусы.&lt;/div&gt;
	&lt;p&gt;
		Пожалуйста, ознакомьтесь с &lt;a href=&quot;/pravila-dostavki-mezhdunarodnyh-zakazov&quot; target=&quot;_blank&quot;&gt;«Правилами международной доставки»&lt;/a&gt;.&lt;/p&gt;
&lt;/div&gt;",,Купить Композицию с горшечными цветами &quot;Экзотический уголок&quot;,"Корзина с горшечными цветами 'Тропический рай' с доставкой в Беларусь. Только интересные идеи, незабываемые впечатления клиента, хорошее настроение получателя. Sendflowers.by – доставка цветов по всему миру.","горшечные растения купить, заказать горшечные растения, международная доставка растений",0,Композиция из Горшечных растений &quot;Экзотический уголок&quot;,kompoziciya-iz-gorshechnyh-rastenij-ekzoticheskij-ugolok,,,,,
754,1,Композиция из Горшечных растений &quot;Цветочный сад&quot;,"&lt;div&gt;
	&lt;p&gt;
		&lt;b&gt;Состав:&lt;/b&gt;  набор из 5 экзотических растений, включая цветущее растение спатифилум&lt;br /&gt;
		&lt;b&gt;Размер:&lt;/b&gt; высота &ndash; 20-40 см, диаметр &ndash; 40 см.&lt;br /&gt;
		&lt;b&gt;Номер товара:&lt;/b&gt; Композиция из Горшечных растений &quot;Цветочный сад&quot; # 126&lt;br /&gt;
		&lt;b&gt;Поставщик:&lt;/b&gt; ООО &laquo;ЗиВиС-Опт&raquo;. Минск, Беларусь &lt;br /&gt;
		&lt;b&gt;Страна происхождения:&lt;/b&gt; &lt;em&gt; - &lt;/em&gt;Нидерланды / Эквадор.&lt;/p&gt;
	&lt;div&gt;
		&lt;strong&gt;Важно!&lt;/strong&gt;&lt;/div&gt;
	&lt;div&gt;
		Цветочная композиция может отличаться. Это зависит от цветов, которые доступны у флориста в день доставки.&lt;/div&gt;
	&lt;div&gt;
		В композиции могут быть: каландива, антуриум, спатифилум, нефролепсис, фикусы.&lt;/div&gt;
	&lt;p&gt;
		Пожалуйста, ознакомьтесь с &lt;a href=&quot;/pravila-dostavki-mezhdunarodnyh-zakazov&quot; target=&quot;_blank&quot;&gt;&laquo;Правилами международной доставки&raquo;&lt;/a&gt;.&lt;/p&gt;
&lt;/div&gt;",,"Купить Композиция из Горшечных растений &quot;Цветочный сад&quot;- доставка по Минску, Беларуси и миру","Композиция из Горшечных растений 'Цветочный сад' c доставкой по миру. Sendflowers.by – качественное оформление мероприятий, свежие цветы, подход к каждому клиенту. Заказать цветы по Беларуси и за границу.","горшечные растения купить, заказать горшечные растения, международная доставка растений",0,Композиция из Горшечных растений &quot;Цветочный сад&quot;,,,,,,
754,2,Plants arranged in pot &quot;Flower Garden&quot;,"&lt;p&gt;
	&lt;strong&gt;Product name:&lt;/strong&gt; Plants arranged in pot &quot;Flower Garden&quot;&lt;br /&gt;
	&lt;strong&gt;Product ID:&lt;/strong&gt; 126&lt;br /&gt;
	&lt;strong&gt;Sizes:&lt;/strong&gt; diameter: 40 cm., height: 20-40 cm.&lt;/p&gt;
&lt;div&gt;
	&lt;strong&gt;Important!&lt;/strong&gt;&lt;/div&gt;
&lt;div&gt;
	Flower arrangement may vary.It depends on the flowers that are available from the florist on the day of delivery.The composition may include: kalandiva, anthurium, spathiphyllum, nephrolepsis, ficuses.&lt;/div&gt;
&lt;p&gt;
	Service supplier location: Minsk, Belarus. International Flower Delivery: by local Teleflora florist. Same Day. Guarantee.&lt;/p&gt;
&lt;p&gt;
	Please, familiarize with the &lt;a href=&quot;/delivery-terms-of-international-orders&quot; target=&quot;_blank&quot;&gt;Delivery terms of international orders&lt;/a&gt;.&lt;/p&gt;",,"Order Plants arranged in pot &quot;Flower Garden&quot; Online Today  – Blooming Green Plants  Delivery in Minsk, Belarus and International","Order Plants arranged in pot 'Flower Garden' Online Today – Flower-shop.by – Blooming Green Plants  Delivery in Minsk, Belarus and International.","Blooming Plants, Orchid flowers, Orchid plants, Green Plants, flowers Belarus, send Blooming Plants to Belarus, send Green Plants to Belarus, Blooming Plants delivery Belarus, send Green Plants in Minsk, send orchid Minsk, send orchid Belarus",0,Plants arranged in pot &quot;Flower Garden&quot;,,,,,,
